num_variables_before,poly_len,time,monomial_or_graph_based,Selection_type,gen_type,num_variables_after,density_deg1,density_deg2,density_deg3,density_deg4,density_deg1r,density_deg2r,density_deg3r,density_deg4r
88,489631,49.674733877182,graph_based,1,"(88, 4, 0.2)",3916,0.170454545454545,0.195141065830721,0.202504191878691,0.200115357070874,0.981358529111338,0.0652727716268979,0,0
88,489631,56.5615556240082,graph_based,0.9,"(88, 4, 0.2)",4004,0.170454545454545,0.195141065830721,0.202504191878691,0.200115357070874,0.981768231768232,0.0624567787945255,0,0
88,489631,52.5310156345367,graph_based,0.8,"(88, 4, 0.2)",4010,0.170454545454545,0.195141065830721,0.202504191878691,0.200115357070874,0.981795511221945,0.0622714851683463,0,0
88,489631,50.2535696029663,graph_based,0.7,"(88, 4, 0.2)",3986,0.170454545454545,0.195141065830721,0.202504191878691,0.200115357070874,0.981685900652283,0.0630176760443233,0,0
88,489631,50.3721628189087,graph_based,0.6,"(88, 4, 0.2)",3991,0.170454545454545,0.195141065830721,0.202504191878691,0.200115357070874,0.981708844901027,0.0628611116867589,0,0
88,489631,53.4425122737885,graph_based,0.5,"(88, 4, 0.2)",4125,0.170454545454545,0.195141065830721,0.202504191878691,0.200115357070874,0.98230303030303,0.0588744084883755,0,0
88,245184,23.352632522583,graph_based,1,"(88, 4, 0.1)",3916,0.113636363636364,0.0943051201671891,0.101106291463148,0.100226854611495,0.980081716036772,0.033434826112083,0,0
88,245184,24.1884307861328,graph_based,0.9,"(88, 4, 0.1)",3928,0.113636363636364,0.0943051201671891,0.101106291463148,0.100226854611495,0.980142566191446,0.0332339379002851,0,0
88,245184,22.9051642417908,graph_based,0.8,"(88, 4, 0.1)",3929,0.113636363636364,0.0943051201671891,0.101106291463148,0.100226854611495,0.980147620259608,0.0332172798331276,0,0
88,245184,28.0905473232269,graph_based,0.7,"(88, 4, 0.1)",3941,0.113636363636364,0.0943051201671891,0.101106291463148,0.100226854611495,0.980208069018016,0.0330183660773052,0,0
88,245184,24.175852060318,graph_based,0.6,"(88, 4, 0.1)",3941,0.113636363636364,0.0943051201671891,0.101106291463148,0.100226854611495,0.980208069018016,0.0330183660773052,0,0
88,245184,37.129380941391,graph_based,0.5,"(88, 4, 0.1)",3965,0.113636363636364,0.0943051201671891,0.101106291463148,0.100226854611495,0.980327868852459,0.0326259157130441,0,0
86,2229636,296.991331338882,graph_based,1,"(86, 4, 1.0)",3741,1,1,1,1,1,0.31974921630094,0,0
86,2229636,316.610517501831,graph_based,0.9,"(86, 4, 1.0)",4894,1,1,1,1,1,0.187015286092548,0,0
86,2229636,359.80868935585,graph_based,0.8,"(86, 4, 1.0)",4775,1,1,1,1,1,0.196432947225043,0,0
86,2229636,320.039234399796,graph_based,0.7,"(86, 4, 1.0)",4857,1,1,1,1,1,0.189869476246346,0,0
86,2229636,326.797000169754,graph_based,0.6,"(86, 4, 1.0)",5145,1,1,1,1,1,0.169249463837968,0,0
86,2229636,356.566094398499,graph_based,0.5,"(86, 4, 1.0)",5280,1,1,1,1,1,0.160723880211473,0,0
86,2006602,359.007766246796,graph_based,1,"(86, 4, 0.9)",3741,0.930232558139535,0.898221614227086,0.899560289231972,0.89998987546826,0.998396150761828,0.287921528602693,0,0
86,2006602,312.591802597046,graph_based,0.9,"(86, 4, 0.9)",4912,0.930232558139535,0.898221614227086,0.899560289231972,0.89998987546826,0.998778501628665,0.167189822488504,0,0
86,2006602,347.500462055206,graph_based,0.8,"(86, 4, 0.9)",4644,0.930232558139535,0.898221614227086,0.899560289231972,0.89998987546826,0.998708010335917,0.18699577016924,0,0
86,2006602,292.473763465881,graph_based,0.7,"(86, 4, 0.9)",4861,0.930232558139535,0.898221614227086,0.899560289231972,0.89998987546826,0.998765686072825,0.17070815586896,0,0
86,2006602,337.745345830917,graph_based,0.6,"(86, 4, 0.9)",6063,0.930232558139535,0.898221614227086,0.899560289231972,0.89998987546826,0.999010390895596,0.109857602617801,0,0
86,2006602,277.619064807892,graph_based,0.5,"(86, 4, 0.9)",5237,0.930232558139535,0.898221614227086,0.899560289231972,0.89998987546826,0.998854305900325,0.147128186598472,0,0
86,1784166,279.881961584091,graph_based,1,"(86, 4, 0.8)",3741,0.813953488372093,0.796169630642955,0.800146570256009,0.800214263346134,0.995723068698209,0.25618003708008,0,0
86,1784166,274.264870166779,graph_based,0.9,"(86, 4, 0.8)",4600,0.813953488372093,0.796169630642955,0.800146570256009,0.800214263346134,0.996521739130435,0.169589702865462,0,0
86,1784166,258.987472057343,graph_based,0.8,"(86, 4, 0.8)",4533,0.813953488372093,0.796169630642955,0.800146570256009,0.800214263346134,0.99647032870064,0.174627508499502,0,0
86,1784166,266.733036279678,graph_based,0.7,"(86, 4, 0.8)",5493,0.813953488372093,0.796169630642955,0.800146570256009,0.800214263346134,0.997087201893319,0.119045440737725,0,0
86,1784166,264.438849925995,graph_based,0.6,"(86, 4, 0.8)",5192,0.813953488372093,0.796169630642955,0.800146570256009,0.800214263346134,0.996918335901387,0.133205316538432,0,0
86,1784166,254.699738740921,graph_based,0.5,"(86, 4, 0.8)",4788,0.813953488372093,0.796169630642955,0.800146570256009,0.800214263346134,0.996658312447786,0.156564815701952,0,0
86,1560670,225.652736663818,graph_based,1,"(86, 4, 0.7)",3741,0.755813953488372,0.695485636114911,0.700498338870432,0.699946080982127,0.994386527666399,0.224285593803024,0,0
86,1560670,222.714015245438,graph_based,0.9,"(86, 4, 0.7)",4531,0.755813953488372,0.695485636114911,0.700498338870432,0.699946080982127,0.995365261531671,0.153040204273431,0,0
86,1560670,228.921278715134,graph_based,0.8,"(86, 4, 0.7)",4430,0.755813953488372,0.695485636114911,0.700498338870432,0.699946080982127,0.995259593679458,0.160078326360174,0,0
86,1560670,218.867816448212,graph_based,0.7,"(86, 4, 0.7)",4560,0.755813953488372,0.695485636114911,0.700498338870432,0.699946080982127,0.995394736842105,0.151105197738809,0,0
86,1560670,229.38539981842,graph_based,0.6,"(86, 4, 0.7)",5026,0.755813953488372,0.695485636114911,0.700498338870432,0.699946080982127,0.995821727019499,0.124455161518314,0,0
86,1560670,232.860307455063,graph_based,0.5,"(86, 4, 0.7)",5708,0.755813953488372,0.695485636114911,0.700498338870432,0.699946080982127,0.996320953048353,0.0965731482833325,0,0
86,1337009,187.985021591187,graph_based,1,"(86, 4, 0.6)",3741,0.616279069767442,0.5890560875513,0.599423490326363,0.599682136794197,0.991178829190056,0.192371566983577,0,0
86,1337009,204.672132015228,graph_based,0.9,"(86, 4, 0.6)",4322,0.616279069767442,0.5890560875513,0.599423490326363,0.599682136794197,0.992364645997224,0.144246735351101,0,0
86,1337009,184.370319366455,graph_based,0.8,"(86, 4, 0.6)",4261,0.616279069767442,0.5890560875513,0.599423490326363,0.599682136794197,0.992255339122272,0.148393387785053,0,0
86,1337009,187.65735411644,graph_based,0.7,"(86, 4, 0.6)",4432,0.616279069767442,0.5890560875513,0.599423490326363,0.599682136794197,0.992554151624549,0.137196947661984,0,0
86,1337009,208.075078725815,graph_based,0.6,"(86, 4, 0.6)",4722,0.616279069767442,0.5890560875513,0.599423490326363,0.599682136794197,0.993011435832275,0.120912975368197,0,0
86,1337009,185.346150875092,graph_based,0.5,"(86, 4, 0.6)",4769,0.616279069767442,0.5890560875513,0.599423490326363,0.599682136794197,0.993080310337597,0.118549468674226,0,0
86,1114196,156.78418636322,graph_based,1,"(86, 4, 0.5)",3741,0.511627906976744,0.489192886456908,0.500087942153606,0.499720986741573,0.988773055332799,0.160574898472913,0,0
86,1114196,171.668842315674,graph_based,0.9,"(86, 4, 0.5)",4172,0.511627906976744,0.489192886456908,0.500087942153606,0.499720986741573,0.98993288590604,0.129206871258493,0,0
86,1114196,152.67573928833,graph_based,0.8,"(86, 4, 0.5)",4127,0.511627906976744,0.489192886456908,0.500087942153606,0.499720986741573,0.989823116064938,0.13202970025491,0,0
86,1114196,161.941526889801,graph_based,0.7,"(86, 4, 0.5)",4203,0.511627906976744,0.489192886456908,0.500087942153606,0.499720986741573,0.990007137758744,0.127314718085708,0,0
86,1114196,154.146001338959,graph_based,0.6,"(86, 4, 0.5)",4609,0.511627906976744,0.489192886456908,0.500087942153606,0.499720986741573,0.990887394228683,0.105946943329476,0,0
86,1114196,162.760802984238,graph_based,0.5,"(86, 4, 0.5)",4515,0.511627906976744,0.489192886456908,0.500087942153606,0.499720986741573,0.990697674418605,0.110386438941529,0,0
86,891435,123.867915153503,graph_based,1,"(86, 4, 0.4)",3741,0.488372093023256,0.39233926128591,0.400009771350401,0.399811636618783,0.988238438920075,0.128783090111455,0,0
86,891435,119.386259078979,graph_based,0.9,"(86, 4, 0.4)",4027,0.488372093023256,0.39233926128591,0.400009771350401,0.399811636618783,0.989073752172833,0.111208606683821,0,0
86,891435,133.092604875565,graph_based,0.8,"(86, 4, 0.4)",4013,0.488372093023256,0.39233926128591,0.400009771350401,0.399811636618783,0.989035634188886,0.111982517436477,0,0
86,891435,127.11500120163,graph_based,0.7,"(86, 4, 0.4)",4010,0.488372093023256,0.39233926128591,0.400009771350401,0.399811636618783,0.989027431421446,0.112149409464615,0,0
86,891435,120.067215442657,graph_based,0.6,"(86, 4, 0.4)",4363,0.488372093023256,0.39233926128591,0.400009771350401,0.399811636618783,0.989915195966078,0.0948083394364032,0,0
86,891435,132.833677768707,graph_based,0.5,"(86, 4, 0.4)",4346,0.488372093023256,0.39233926128591,0.400009771350401,0.399811636618783,0.989875747814082,0.0955479874619837,0,0
86,668994,79.7064800262451,graph_based,1,"(86, 4, 0.3)",3741,0.372093023255814,0.294664842681259,0.300576509673637,0.30002707723605,0.985565356856456,0.0970385967319785,0,0
86,668994,95.6203145980835,graph_based,0.9,"(86, 4, 0.3)",3931,0.372093023255814,0.294664842681259,0.300576509673637,0.30002707723605,0.986263037395065,0.0879328725864677,0,0
86,668994,99.7967331409454,graph_based,0.8,"(86, 4, 0.3)",3910,0.372093023255814,0.294664842681259,0.300576509673637,0.30002707723605,0.98618925831202,0.0888745821662777,0,0
86,668994,85.738422870636,graph_based,0.7,"(86, 4, 0.3)",3881,0.372093023255814,0.294664842681259,0.300576509673637,0.30002707723605,0.986086060293739,0.090200208788786,0,0
86,668994,78.2372922897339,graph_based,0.6,"(86, 4, 0.3)",3937,0.372093023255814,0.294664842681259,0.300576509673637,0.30002707723605,0.986283972567945,0.0876667007399055,0,0
86,668994,100.2844581604,graph_based,0.5,"(86, 4, 0.3)",4082,0.372093023255814,0.294664842681259,0.300576509673637,0.30002707723605,0.986771190592847,0.0815831206409262,0,0
86,446010,50.0281369686127,graph_based,1,"(86, 4, 0.2)",3741,0.174418604651163,0.19562243502052,0.202159468438538,0.199943490985635,0.981021117348303,0.0652181992575407,0,0
86,446010,45.2689895629883,graph_based,0.9,"(86, 4, 0.2)",3815,0.174418604651163,0.19562243502052,0.202159468438538,0.199943490985635,0.981389252948886,0.0627326652651025,0,0
86,446010,60.1092174053192,graph_based,0.8,"(86, 4, 0.2)",3801,0.174418604651163,0.19562243502052,0.202159468438538,0.199943490985635,0.981320705077611,0.0631918193273238,0,0
86,446010,68.2512867450714,graph_based,0.7,"(86, 4, 0.2)",3803,0.174418604651163,0.19562243502052,0.202159468438538,0.199943490985635,0.981330528530108,0.0631259161245247,0,0
86,446010,65.1883945465088,graph_based,0.6,"(86, 4, 0.2)",3818,0.174418604651163,0.19562243502052,0.202159468438538,0.199943490985635,0.981403876375065,0.0626349299191275,0,0
86,446010,47.2049033641815,graph_based,0.5,"(86, 4, 0.2)",3930,0.174418604651163,0.19562243502052,0.202159468438538,0.199943490985635,0.981933842239186,0.0591443413205258,0,0
86,223272,20.8088903427124,graph_based,1,"(86, 4, 0.1)",3741,0.116279069767442,0.094391244870041,0.101065077193668,0.10010289349699,0.979684576316493,0.0334323946098086,0,0
86,223272,20.7917146682739,graph_based,0.9,"(86, 4, 0.1)",3763,0.116279069767442,0.094391244870041,0.101065077193668,0.10010289349699,0.97980334839224,0.0330487837096506,0,0
86,223272,42.6051661968231,graph_based,0.8,"(86, 4, 0.1)",3765,0.116279069767442,0.094391244870041,0.101065077193668,0.10010289349699,0.979814077025232,0.0330142412990616,0,0
86,223272,28.660383939743,graph_based,0.7,"(86, 4, 0.1)",3754,0.116279069767442,0.094391244870041,0.101065077193668,0.10010289349699,0.979754928076718,0.0332049047318707,0,0
86,223272,21.0927793979645,graph_based,0.6,"(86, 4, 0.1)",3770,0.116279069767442,0.094391244870041,0.101065077193668,0.10010289349699,0.979840848806366,0.0329281243819995,0,0
86,223272,41.1025097370148,graph_based,0.5,"(86, 4, 0.1)",3799,0.116279069767442,0.094391244870041,0.101065077193668,0.10010289349699,0.979994735456699,0.0324352976123397,0,0
84,2028355,267.997303009033,graph_based,1,"(84, 4, 1.0)",3570,1,1,1,1,1,0.319471044231646,0,0
84,2028355,281.34999370575,graph_based,0.9,"(84, 4, 1.0)",4646,1,1,1,1,1,0.188816658611619,0,0
84,2028355,342.793805599213,graph_based,0.8,"(84, 4, 1.0)",4599,1,1,1,1,1,0.192687178529743,0,0
84,2028355,293.594745397568,graph_based,0.7,"(84, 4, 1.0)",4643,1,1,1,1,1,0.189060208680021,0,0
84,2028355,290.203939676285,graph_based,0.6,"(84, 4, 1.0)",4923,1,1,1,1,1,0.16821001983987,0,0
84,2028355,285.04922580719,graph_based,0.5,"(84, 4, 1.0)",5090,1,1,1,1,1,0.157378080771308,0,0
84,1825484,255.711273670197,graph_based,1,"(84, 4, 0.9)",3570,0.928571428571429,0.900172117039587,0.89938499643172,0.900010417201131,0.998319327731092,0.287682055170065,0,0
84,1825484,292.083193540573,graph_based,0.9,"(84, 4, 0.9)",4537,0.928571428571429,0.900172117039587,0.89938499643172,0.900010417201131,0.998677540224818,0.178296887943497,0,0
84,1825484,265.297402381897,graph_based,0.8,"(84, 4, 0.9)",4417,0.928571428571429,0.900172117039587,0.89938499643172,0.900010417201131,0.998641611953815,0.188092859275592,0,0
84,1825484,267.111660242081,graph_based,0.7,"(84, 4, 0.9)",4689,0.928571428571429,0.900172117039587,0.89938499643172,0.900010417201131,0.99872040946897,0.166951262740405,0,0
84,1825484,265.984198570251,graph_based,0.6,"(84, 4, 0.9)",5742,0.928571428571429,0.900172117039587,0.89938499643172,0.900010417201131,0.998955067920585,0.111456388267469,0,0
84,1825484,247.003554344177,graph_based,0.5,"(84, 4, 0.9)",4821,0.928571428571429,0.900172117039587,0.89938499643172,0.900010417201131,0.998755444928438,0.157955900060334,0,0
84,1623097,240.21057844162,graph_based,1,"(84, 4, 0.8)",3570,0.80952380952381,0.79776247848537,0.800113345367533,0.800212075557359,0.995518207282913,0.255971079942204,0,0
84,1623097,227.224602460861,graph_based,0.9,"(84, 4, 0.8)",4488,0.80952380952381,0.79776247848537,0.800113345367533,0.800212075557359,0.996434937611408,0.162138234956442,0,0
84,1623097,229.288845062256,graph_based,0.8,"(84, 4, 0.8)",4388,0.80952380952381,0.79776247848537,0.800113345367533,0.800212075557359,0.996353691886964,0.169592599665166,0,0
84,1623097,229.688781499863,graph_based,0.7,"(84, 4, 0.8)",4521,0.80952380952381,0.79776247848537,0.800113345367533,0.800212075557359,0.99646095996461,0.159786091650958,0,0
84,1623097,243.019820451736,graph_based,0.6,"(84, 4, 0.8)",5173,0.80952380952381,0.79776247848537,0.800113345367533,0.800212075557359,0.996907017204717,0.122139929065322,0,0
84,1623097,237.572158098221,graph_based,0.5,"(84, 4, 0.8)",4786,0.80952380952381,0.79776247848537,0.800113345367533,0.800212075557359,0.996656916005015,0.142625849252937,0,0
84,1419600,202.964421272278,graph_based,1,"(84, 4, 0.7)",3570,0.75,0.697934595524957,0.700211997817052,0.699862296002956,0.994117647058824,0.224083671013937,0,0
84,1419600,211.74723482132,graph_based,0.9,"(84, 4, 0.7)",4256,0.75,0.697934595524957,0.700211997817052,0.699862296002956,0.995065789473684,0.157812348144156,0,0
84,1419600,201.610049962997,graph_based,0.8,"(84, 4, 0.7)",4178,0.75,0.697934595524957,0.700211997817052,0.699862296002956,0.994973671613212,0.163742659229524,0,0
84,1419600,207.349106788635,graph_based,0.7,"(84, 4, 0.7)",4389,0.75,0.697934595524957,0.700211997817052,0.699862296002956,0.995215311004785,0.148419445065801,0,0
84,1419600,194.960516214371,graph_based,0.6,"(84, 4, 0.7)",5079,0.75,0.697934595524957,0.700211997817052,0.699862296002956,0.995865327820437,0.110935676337499,0,0
84,1419600,198.382994651794,graph_based,0.5,"(84, 4, 0.7)",4986,0.75,0.697934595524957,0.700211997817052,0.699862296002956,0.995788206979543,0.115098122285026,0,0
84,1216312,174.050792455673,graph_based,1,"(84, 4, 0.6)",3570,0.607142857142857,0.592082616179002,0.59877838881659,0.599711013365632,0.990756302521008,0.19223346385346,0,0
84,1216312,170.876873731613,graph_based,0.9,"(84, 4, 0.6)",4105,0.607142857142857,0.592082616179002,0.59877838881659,0.599711013365632,0.991961023142509,0.145513245151042,0,0
84,1216312,178.541783571243,graph_based,0.8,"(84, 4, 0.6)",4160,0.607142857142857,0.592082616179002,0.59877838881659,0.599711013365632,0.992067307692308,0.141703233950469,0,0
84,1216312,163.132392168045,graph_based,0.7,"(84, 4, 0.6)",4158,0.607142857142857,0.592082616179002,0.59877838881659,0.599711013365632,0.992063492063492,0.141839138952442,0,0
84,1216312,164.416314840317,graph_based,0.6,"(84, 4, 0.6)",4625,0.607142857142857,0.592082616179002,0.59877838881659,0.599711013365632,0.992864864864865,0.114725988964743,0,0
84,1216312,172.357749462128,graph_based,0.5,"(84, 4, 0.6)",4666,0.607142857142857,0.592082616179002,0.59877838881659,0.599711013365632,0.992927561080154,0.112725979687498,0,0
84,1013747,134.315974712372,graph_based,1,"(84, 4, 0.5)",3570,0.5,0.492828456683878,0.499653666932539,0.499806944904408,0.988235294117647,0.160492664423573,0,0
84,1013747,129.95943903923,graph_based,0.9,"(84, 4, 0.5)",3981,0.5,0.492828456683878,0.499653666932539,0.499806944904408,0.989449886963075,0.129164662801574,0,0
84,1013747,133.619248628616,graph_based,0.8,"(84, 4, 0.5)",3961,0.5,0.492828456683878,0.499653666932539,0.499806944904408,0.989396617015905,0.1304673852894,0,0
84,1013747,140.762257575989,graph_based,0.7,"(84, 4, 0.5)",3897,0.5,0.492828456683878,0.499653666932539,0.499806944904408,0.989222478829869,0.13477157440647,0,0
84,1013747,134.801655054092,graph_based,0.6,"(84, 4, 0.5)",4606,0.5,0.492828456683878,0.499653666932539,0.499806944904408,0.990881458966565,0.0966041084116785,0,0
84,1013747,146.178603410721,graph_based,0.5,"(84, 4, 0.5)",4288,0.5,0.492828456683878,0.499653666932539,0.499806944904408,0.990205223880597,0.111396416274123,0,0
84,811090,107.042366743088,graph_based,1,"(84, 4, 0.4)",3570,0.476190476190476,0.394148020654045,0.39985726879644,0.399883700500803,0.987675070028011,0.128736011075767,0,0
84,811090,99.2385940551758,graph_based,0.9,"(84, 4, 0.4)",3858,0.476190476190476,0.394148020654045,0.39985726879644,0.399883700500803,0.988595127008813,0.110308215435892,0,0
84,811090,101.430389165878,graph_based,0.8,"(84, 4, 0.4)",3820,0.476190476190476,0.394148020654045,0.39985726879644,0.399883700500803,0.98848167539267,0.112503615841981,0,0
84,811090,106.842967748642,graph_based,0.7,"(84, 4, 0.4)",3884,0.476190476190476,0.394148020654045,0.39985726879644,0.399883700500803,0.988671472708548,0.108843030421497,0,0
